month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201804,7760,"rumson, nj",10373,5153,208,132,64.309479,55.4830713,73.13588623,54.5,-0.2214,-15.5,0.0283,1.5,-5,-0.1349,0.4156,1.3625,1499945,-0.0317,-1.00E-04,5.0335
201804,77833,"brenham, tx",3775,7535,459,-106,51.461283,51.26883685,51.65372823,58,-0.1343,-9,0.0943,5,-1.5,0.0267,0.4808,0.9625,277300,0.109,0.1134,0.9304
201804,77019,"houston, tx",3505,9600,1138,234,39.49377,71.75941027,7.228129689,43,-0.2951,-18,-0.1224,-6,-16.5,-0.1613,0.2381,0.325,692500,0.0337,0.0185,2.3238
201804,77437,"el campo, tx",7248,13749,-335,792,13.693,23.25004893,4.135951465,94.5,-0.1637,-18.5,-0.3,-40.5,35,-0.1042,0.0238,0.2688,206500,0.0328,0.0587,0.6928
201804,77338,"humble, tx",2419,7178,-295,2261,53.402048,80.50753474,26.29656207,36.5,0.0429,1.5,-0.3113,-16.5,-23,0.0667,0.5484,0.6,193550,0.0113,0.0031,0.6494
201804,77871,"normangee, tx",14031,10737,-2643,2861,32.885381,25.38978407,40.38097723,89.5,0.5702,32.5,-0.4886,-85.5,30,0.0492,0.7297,0.8,199550,0,0.0555,0.6695
201804,77378,"willis, tx",7734,8440,997,1427,46.34027,64.62913432,28.05140583,48,-0.1724,-10,-0.1724,-10,-11.5,0.1364,0.5625,0.625,230050,0,0.1029,0.7719
201804,77345,"kingwood, tx",4420,6669,-1084,-1547,56.034314,86.15043382,25.91819427,32,-0.1111,-4,-0.2727,-12,-27.5,-0.2578,-0.2578,0.5938,320050,0.0326,0.0159,1.0739
201804,77385,"conroe, tx",6001,7843,-731,-370,49.520517,73.12936265,25.91167069,42,-0.0455,-2,0,0,-17.5,-0.1364,0.3194,0.5938,301044.5,-0.029,0.1576,1.0101
201804,7716,"atlantic highlands, nj",10208,2882,213,4362,76.616218,80.50753474,72.72490052,36.5,-0.0641,-2.5,-0.6033,-55.5,-23,0.0236,0.0743,1.3563,569050,0.0393,0.0163,1.9095
201804,77084,"houston, tx",10,4327,-616,1205,68.804227,94.27229434,43.33616022,23,-0.1154,-3,-0.3784,-14,-36.5,-0.1299,0.34,0.8375,195050,0,-0.025,0.6544
201804,77703,"beaumont, tx",8268,9329,-2752,,41.193163,26.95544393,55.43088264,86.5,0.3106,20.5,-0.0281,-2.5,27,-0.1458,0.6735,1.025,66150,0.0169,0.3217,0.2218
201804,77627,"nederland, tx",5200,326,899,1782,94.803966,91.34320569,98.26472699,27,-0.3864,-17,-0.413,-19,-32.5,-0.1004,0.8787,3.1938,184750,0.0267,0.2321,0.6198
201804,77807,"bryan, tx",9923,12180,-636,-6578,24.075282,28.61895753,19.53160676,83.5,0.1133,8.5,1.7833,53.5,24,0.2273,-0.0581,0.5063,514550,0.1487,0.2134,1.7266
201804,77026,"houston, tx",5640,10520,-2951,537,34.111814,53.14762868,15.07599974,56.5,0.527,19.5,-0.226,-16.5,-3,-0.1125,0.0143,0.4438,147550,0.1799,0.6404,0.495
201804,77027,"houston, tx",4812,12772,-1748,-2879,20.086111,35.07078087,5.101441712,75,0.25,15,0.6304,29,15.5,-0.08,0.2778,0.2875,1050050,0.0553,0.1351,3.5237
201804,77859,"hearne, tx",11184,7300,,4374,52.697501,61.01506948,44.37993346,50.5,-0.6824,-108.5,-0.4628,-43.5,-9,0.2232,0.631,0.8563,179950,0.1314,-0.2472,0.6037
201804,77375,"tomball, tx",1291,8511,876,1542,45.971688,79.15062953,12.79274578,37.5,-0.2647,-13.5,-0.3056,-16.5,-22,-0.0714,0.25,0.4063,346089.5,0.0178,0.013,1.1613
201804,77429,"cypress, tx",81,8492,-631,-140,46.072803,76.3976776,15.74792876,39.5,-0.0366,-1.5,-0.0814,-3.5,-20,-0.1,0.2414,0.45,322611.5,-0.0196,0.0209,1.0825
201804,77070,"houston, tx",486,5301,-1634,740,63.60167,86.15043382,41.05290626,32,0.1034,3,-0.2558,-11,-27.5,-0.2037,0.2404,0.8063,252500,-0.0272,0.0179,0.8472
201804,77457,"matagorda, tx",22550,14880,-167,136,5.525475,9.478765738,1.572183443,156,-0.025,-4,0.1729,23,96.5,0,0.3333,0.2,299525,-0.1419,0.0734,1.005
201804,7702,"shrewsbury, nj",15301,1477,-275,1567,85.155587,82.62117555,87.68999935,35,-0.0541,-2,-0.125,-5,-24.5,-0.1433,0.7035,1.8313,529500,0.2035,-0.046,1.7768
201804,7751,"morganville, nj",7140,2825,-1021,-1385,76.880423,59.54726336,94.2135821,51.5,0.1196,5.5,0.2875,11.5,-8,-0.0237,0.2972,2.3188,555050,0.0571,-0.0088,1.8625
201804,77357,"new caney, tx",5976,10219,454,-245,35.820993,62.5937765,9.048209277,49.5,-0.2143,-13.5,-0.0833,-4.5,-10,-0.1364,0.0556,0.3563,274995,0.0127,0.0375,0.9227
201804,77449,"katy, tx",19,6197,-659,-1464,58.57525,89.43831953,27.71217953,29,-0.0938,-3,-0.2368,-9,-30.5,-0.175,-0.175,0.6188,215049,0.0238,0.1025,0.7215
201804,7730,"hazlet, nj",7411,239,811,2138,96.076065,97.03829343,95.11383652,18,-0.5263,-20,-0.6087,-28,-41.5,-0.0051,0.5854,2.4375,339950,0.0303,0.1,1.1407
201804,77619,"groves, tx",7103,651,-241,3919,91.519342,88.29669254,94.7419923,30,0.3043,7,-0.4915,-29,-29.5,0.0819,0.8775,2.3938,119050,-0.0846,0.0484,0.3994
201804,77088,"houston, tx",1174,7035,-811,-1604,54.077239,75.66703634,32.4874421,40,0.0811,3,-0.0476,-2,-19.5,-0.0351,-0.0351,0.6875,166999.5,0.0434,0.1933,0.5603
201804,77045,"houston, tx",4434,4989,2121,1199,65.199948,94.27229434,36.12760128,23,-0.3235,-11,-0.4524,-19,-36.5,0.4048,0.2041,0.7375,155050,-0.1137,0.0616,0.5202
201804,77407,"richmond, tx",2554,11045,-380,-994,30.951138,61.01506948,0.887207254,50.5,-0.0288,-1.5,0.0978,4.5,-9,-0.1,-0.1563,0.1688,325045,0.0159,-0.0177,1.0907
201804,77632,"orange, tx",5564,6462,957,-2759,57.074825,43.08826407,71.06138691,65.5,-0.1709,-13.5,0.2596,13.5,6,0.1053,0.0294,1.3125,135550,-0.0314,-0.271,0.4547
201804,77340,"huntsville, tx",4050,9460,669,1965,40.374454,51.92119512,28.82771218,57.5,-0.2123,-15.5,-0.2434,-18.5,-2,0,0.5455,0.6375,239750,0.0426,0.0658,0.8044
201804,77625,"kountze, tx",9736,4750,1348,-2803,66.488355,66.68406289,66.29264792,46.5,-0.3357,-23.5,0.2237,8.5,-13,-0.1136,-0.0802,1.2188,219050,0.0955,0.2521,0.7349
201804,77612,"buna, tx",9809,3449,5025,1106,73.57949,66.68406289,80.47491682,46.5,-0.6339,-80.5,0.2568,9.5,-13,0.1318,1.041,1.5563,200050,-0.0239,0.084,0.6712
201804,77040,"houston, tx",1037,7435,-1821,-1616,52.025572,72.40524496,31.64589993,42.5,0.2879,9.5,0.1806,6.5,-17,-0.1148,0.1739,0.675,255000,0.028,0.0667,0.8556
201804,77584,"pearland, tx",73,7443,-34,-857,51.983169,80.50753474,23.45880357,36.5,-0.0641,-2.5,0.0139,0.5,-23,0.0114,0.1711,0.5563,325997.5,0.0032,-0.0063,1.0939
201804,77488,"wharton, tx",7971,11914,-177,662,25.693131,35.38391284,16.00234849,74.5,-0.1813,-16.5,-0.1902,-17.5,15,-0.0641,0.1774,0.4563,180050,-0.027,0,0.6041
201804,77078,"houston, tx",8880,8331,-372,,46.862157,72.40524496,21.31906843,42.5,0.1486,5.5,0.4655,13.5,-17,0.2143,-0.2917,0.5313,104300,0.2574,0.2336,0.3499
201804,77049,"houston, tx",4560,4577,515,2318,67.437537,86.61360819,48.2614652,31.5,-0.125,-4.5,-0.3152,-14.5,-28,0.0429,0.5208,0.9125,201270,0.059,0.0535,0.6753
201804,77004,"houston, tx",2048,12888,-2802,-628,19.463109,37.34098767,1.585230609,72,0.5,24,0.0909,6,12.5,-0.1111,0,0.2,389750,0.0122,-5.00E-04,1.3078
201804,77095,"houston, tx",152,5515,118,-413,62.50897,90.94526714,34.07267271,27.5,-0.1406,-4.5,-0.2763,-10.5,-32,-0.0424,0.0089,0.7063,259950,0.0277,0.092,0.8722
201804,77082,"houston, tx",255,9308,741,-418,41.330159,73.12936265,9.5309544,42,-0.2364,-13,-0.087,-4,-17.5,-0.0938,0.0357,0.3625,407050,-0.0729,0.1307,1.3659
201804,77054,"houston, tx",2543,9369,-456,-1451,40.958314,79.77036989,2.146258725,37,-0.075,-3,0.4231,11,-22.5,-0.3,-0.0789,0.2188,159050,6.00E-04,-0.0536,0.5336
201804,77355,"magnolia, tx",4990,8039,-626,1490,48.43434,61.01506948,35.8536108,50.5,-0.0098,-0.5,-0.1855,-11.5,-9,-0.0565,0.5,0.7313,399499.5,0.0245,0.0652,1.3405
201804,7728,"freehold, nj",576,2117,29,385,80.9544,70.29160415,91.61719616,44,-0.0638,-3,-0.0435,-2,-15.5,-0.0119,0.4188,2.075,430000,0.0022,0.1779,1.4429
201804,77071,"houston, tx",3996,6226,1081,287,58.382804,86.61360819,30.15199948,31.5,-0.2674,-11.5,-0.2125,-8.5,-28,0.0294,0.1932,0.6563,197050,-0.1025,0.1257,0.6611
201804,77039,"houston, tx",6188,7838,3256,261,49.530302,65.26844543,33.79215865,47.5,-0.4412,-37.5,0.0556,2.5,-12,0.2556,0.6143,0.7063,135050,0.0588,-0.1818,0.4531
201804,77705,"beaumont, tx",3945,3069,138,705,75.588753,72.40524496,78.77226173,42.5,-0.0761,-3.5,-0.2544,-14.5,-17,-0.0041,0.0478,1.5063,240000,0.2003,0.4122,0.8053
201804,77379,"spring, tx",89,8008,965,261,48.669189,74.36231979,22.97605845,41,-0.2115,-11,-0.1087,-5,-18.5,0.0476,0.2941,0.55,327045,0.0061,0.0155,1.0974
201804,77304,"conroe, tx",3692,11457,-173,-209,28.596125,54.33492074,2.857329245,55.5,-0.075,-4.5,-0.0263,-1.5,-4,-0.05,0.1176,0.2375,299995,-1.00E-04,-0.0626,1.0066
201804,77702,"beaumont, tx",15677,2119,2980,5971,80.947877,72.40524496,89.49050819,42.5,-0.517,-45.5,-0.4333,-32.5,-17,-0.1222,1.2071,1.9313,157450,-0.0156,-0.2501,0.5282
201804,77009,"houston, tx",1963,12120,-1037,-1957,24.443865,47.30902211,1.578707026,61.5,0.0789,4.5,0.3667,16.5,2,0,0.3333,0.2,432050,0.0286,0.0165,1.4498
201804,77515,"angleton, tx",3711,8470,-1512,70,46.170657,61.01506948,31.32624437,50.5,0.1222,5.5,-0.2109,-13.5,-9,-0.0932,0.0288,0.6688,244950,-0.02,-0.0581,0.8219
201804,7721,"cliffwood, nj",16224,10497,-639,-1928,34.245548,21.1429317,47.34816361,99.5,0.363,26.5,0.2595,20.5,40,0.3091,0.0746,0.9,280050,0,-0.0965,0.9397
201804,77523,"baytown, tx",6180,8587,-255,1422,45.534608,79.77036989,11.29884533,37,-0.0513,-2,-0.3833,-23,-22.5,-0.0313,-0.0606,0.3875,312550,0.0486,0.0389,1.0487
201804,7756,"ocean grove, nj",13545,4625,-348,91,67.147237,74.96901298,59.32546154,40.5,-0.0122,-0.5,-0.25,-13.5,-19,-0.0225,-0.0114,1.0875,664050,-0.1263,0.3282,2.2283
201804,77521,"baytown, tx",677,8409,-1189,532,46.474004,74.96901298,17.97899406,40.5,0.0946,3.5,-0.2768,-15.5,-19,-0.125,0.0132,0.4813,220666.5,0.0033,-0.0195,0.7404
201804,77565,"kemah, tx",10592,12710,-128,-611,20.493835,23.9415487,17.04612173,92.5,-0.1957,-22.5,0.1145,9.5,33,-0.0385,0.2097,0.4688,462050,0.0046,-0.0741,1.5504
201804,77003,"houston, tx",8661,10430,-1219,3342,34.666319,67.42122774,1.911409746,46,0.15,6,-0.439,-36,-13.5,-0.1053,0.7,0.2125,361500,0.0357,0.0789,1.213
201804,77905,"victoria, tx",7205,10982,18,-5495,31.290365,24.26120425,38.31952508,92,-0.2756,-35,1.0909,48,32.5,-0.0956,0.025,0.7688,206300,-0.1746,-0.2246,0.6922
201804,77406,"richmond, tx",2253,9595,645,1007,39.539435,77.1544132,1.924456912,39,-0.22,-11,-0.2353,-12,-20.5,-0.15,0.0625,0.2125,346500,0.022,0.0042,1.1627
201804,77020,"houston, tx",5699,13421,-1559,-2960,15.881662,29.88453259,1.878791832,82,0.2239,15,0.6078,31,22.5,-0.1053,-0.0556,0.2125,277050,0.1437,1.0011,0.9296
201804,77511,"alvin, tx",1069,3082,2228,2073,75.513732,95.13340727,55.89405702,22,-0.4884,-21,-0.4884,-21,-37.5,0.0714,0.3306,1.0313,264786,0.0186,0.127,0.8884
201804,77301,"conroe, tx",3837,7899,1903,2035,49.295453,89.99934764,8.591558484,28.5,-0.4412,-22.5,-0.5,-28.5,-31,-0.0667,-0.0667,0.35,247040,-0.0116,0.0768,0.8289
201804,77381,"spring, tx",2215,6230,618,445,58.353448,82.62117555,34.08571988,35,-0.2045,-9,-0.0278,-1,-24.5,-0.0259,0.527,0.7063,452550,-0.0571,0.0078,1.5186
201804,77498,"sugar land, tx",1178,8046,1032,-2315,48.401722,67.42122774,29.38221671,46,-0.193,-11,0.15,6,-13.5,0.0957,-0.0096,0.6438,304549.5,-0.033,0.015,1.0219
201804,77573,"league city, tx",68,6431,531,365,57.224868,89.43831953,25.01141627,29,-0.2564,-10,-0.275,-11,-30.5,-0.07,0.1341,0.5813,343091,-0.0057,0.0459,1.1512
201804,77074,"houston, tx",2617,7235,2306,3424,53.101964,88.29669254,17.90723465,30,-0.4231,-22,-0.5082,-31,-29.5,0.1,0.375,0.4813,176500,0.0083,-0.2644,0.5922
201804,77546,"friendswood, tx",939,6665,-376,606,56.050623,83.18872725,28.91251876,34.5,-0.1786,-7.5,-0.2159,-9.5,-25,-0.1774,0.2439,0.6375,400050,-0.0241,-0.1109,1.3424
201804,77031,"houston, tx",7526,4756,,2339,66.449214,98.75399569,34.14443212,13.5,-0.1563,-2.5,-0.686,-29.5,-46,-0.0806,0.3571,0.7125,199550,0.1804,0.0961,0.6695
201804,77096,"houston, tx",1957,11312,404,-954,29.38874,58.11859873,0.658881858,52.5,-0.1797,-11.5,0.117,5.5,-7,-0.1071,-0.0385,0.1563,369050,0,-0.1613,1.2383
201804,77575,"liberty, tx",7561,8462,-231,2099,46.235893,61.9153239,30.55646161,50,-0.0566,-3,-0.3151,-23,-9.5,-0.0185,0.359,0.6625,184000,-0.0189,0.1216,0.6173
201804,7746,"marlboro, nj",7336,2557,-1317,-154,78.472177,68.81075086,88.13360297,45,0.1538,6,-0.0217,-1,-14.5,-0.1823,0.2131,1.85,634950,0.0583,0.0589,2.1307
201804,77418,"bellville, tx",9590,12151,310,-740,24.209016,30.15199948,18.2660317,81.5,-0.4137,-57.5,0.0867,6.5,22,-0.2353,0.1818,0.4875,267300,0.048,0.0733,0.8969
201804,77099,"houston, tx",1429,4382,922,1039,68.543284,88.86424424,48.2223237,29.5,-0.2436,-9.5,-0.3444,-15.5,-30,0.0139,0.1587,0.9125,161800,0.0109,0.3054,0.5428
201804,77051,"houston, tx",7386,11810,-1635,-3284,26.231326,45.75640942,6.706243069,63,0.1887,10,0.7027,26,3.5,-0.0893,0.2143,0.3188,184550,0.0313,0.0543,0.6192
201804,77611,"bridge city, tx",10318,1079,1678,4808,87.875921,87.18768348,88.56415944,31,-0.4151,-22,-0.5811,-43,-28.5,-0.1042,0.4198,1.8813,169950,0.0297,-0.15,0.5702
201804,77098,"houston, tx",5413,10160,144,1319,36.17979,69.54791572,2.811664166,44.5,-0.1442,-7.5,-0.2193,-12.5,-15,-0.2083,0.3571,0.2375,781845.5,-0.0547,0.1168,2.6237
201804,77598,"webster, tx",3164,7666,-110,262,50.593646,84.93052384,16.25676822,33,-0.2667,-12,-0.4,-22,-26.5,-0.2885,-0.2449,0.4625,329050,0.0126,0.1152,1.1041
201804,77015,"houston, tx",1152,5263,406,916,63.797378,88.29669254,39.2980625,30,-0.3023,-13,-0.3617,-17,-29.5,-0.1438,0.0965,0.7813,147500,-0.0163,0.0539,0.4948
201804,77434,"eagle lake, tx",14129,14211,-621,-317,10.763912,6.595342162,14.93248092,178.5,0.1667,25.5,0.1226,19.5,119,-0.0658,0.1094,0.4438,154050,-0.0833,-0.287,0.5168
201804,7732,"highlands, nj",11261,4502,983,299,67.822428,79.77036989,55.87448627,37,-0.2128,-10,-0.1778,-8,-22.5,-0.006,0.1786,1.0313,404500,-0.101,0.0508,1.3573
201804,7724,"eatontown, nj",5210,3213,2073,3513,74.832018,79.15062953,70.51340596,37.5,-0.2925,-15.5,-0.3534,-20.5,-22,0.0833,0.5758,1.3,462050,0.0269,-0.0149,1.5504
201804,77502,"pasadena, tx",3282,3262,1448,2331,74.479744,94.68980364,54.26968491,22.5,-0.4886,-21.5,-0.5213,-24.5,-37,-0.0852,0.2578,1.0063,150050,0.0067,0.0352,0.5034
201804,77011,"houston, tx",7391,10985,291,120,31.277318,59.54726336,3.007371649,51.5,-0.1953,-12.5,-0.1121,-6.5,-8,-0.25,-0.0714,0.2438,199550,0.0236,-0.1807,0.6695
201804,77047,"houston, tx",4964,4552,123,876,67.558223,94.27229434,40.84415161,23,-0.1786,-5,-0.1786,-5,-36.5,-0.0227,0.5,0.8063,180000,3.00E-04,-3.00E-04,0.6039
201804,77968,"inez, tx",16828,12533,-518,-464,21.622415,25.61158588,17.63324418,89,0.1867,14,0.2027,15,29.5,0.4808,0.4808,0.4813,375050,0.0333,0.0274,1.2585
201804,77328,"cleveland, tx",7657,12259,-1379,-1545,23.553396,26.12042534,20.98636571,88,0.2222,16,0.3134,21,28.5,0.05,0.2727,0.525,199550,-0.05,0.1089,0.6695
201804,77354,"magnolia, tx",3179,8066,639,-365,48.264727,68.81075086,27.71870311,45,-0.2373,-14,-0.0426,-2,-14.5,-0.1,0.2073,0.6188,389500,0.004,0.0388,1.307
201804,77963,"goliad, tx",11808,13648,-465,-4151,14.309479,20.21005936,8.408898167,102.5,-0.1087,-12.5,0.7373,43.5,43,-0.0667,-0.2432,0.35,342550,0.4573,0.2924,1.1494
201804,7731,"howell, nj",2990,2536,1234,1556,78.563507,71.75941027,85.36760389,43,-0.2586,-15,-0.14,-7,-16.5,-0.0282,0.5862,1.725,359500,0.0449,-0.0013,1.2063
201804,77568,"la marque, tx",7524,9881,104,-437,37.849827,72.40524496,3.29440929,42.5,-0.0957,-4.5,-0.0957,-4.5,-17,0,-0.1667,0.25,229395,-0.0067,0.0844,0.7697
201804,77708,"beaumont, tx",8453,4468,-1443,269,68.021397,57.57714137,78.46565334,53,0.1778,8,-0.1167,-7,-6.5,-0.0244,0.1765,1.5,122550,-0.02,0.0208,0.4111
201804,77450,"katy, tx",118,6348,896,-1225,57.72066,90.43642769,25.00489269,28,-0.3,-12,-0.2222,-8,-31.5,-0.0313,-0.1226,0.5813,313250,-0.0363,-0.0179,1.0511
201804,77591,"texas city, tx",7727,7753,-1029,367,50.048927,84.93052384,15.1673299,33,0.375,9,-0.175,-7,-26.5,-0.0405,0.2241,0.4438,215574.5,-0.0203,-0.1166,0.7233
201804,77094,"houston, tx",10433,9507,-1331,-942,40.123296,72.40524496,7.841346467,42.5,0.1806,6.5,0.1184,4.5,-17,-0.1,0.2273,0.3375,517500,0.0901,-0.0416,1.7365
201804,77033,"houston, tx",4959,7633,-1025,-265,50.808924,72.40524496,29.21260356,42.5,0.2143,7.5,-0.15,-7.5,-17,0.051,0.0729,0.6438,101800,-0.1066,0.0175,0.3415
201804,77478,"sugar land, tx",4235,9868,-1061,-2287,37.931372,61.01506948,14.84767434,50.5,0.0306,1.5,0.1477,6.5,-9,-0.1026,-0.0789,0.4375,462494,0.0186,0.0881,1.5519
201804,77041,"houston, tx",3038,9274,-170,136,41.506295,71.75941027,11.25318025,43,-0.1887,-10,-0.1731,-9,-16.5,-0.2619,0.0333,0.3875,432650,0.0842,-0.0279,1.4518
201804,77063,"houston, tx",870,11780,-1269,-2030,26.489008,49.05734229,3.920673234,60,0.1538,8,0.25,12,0.5,0.05,0,0.2625,266050,0.0535,-0.1118,0.8927
201804,77331,"coldspring, tx",11217,9577,2021,1549,39.653598,66.68406289,12.62313262,46.5,-0.4259,-34.5,-0.2377,-14.5,-13,-0.0972,0.3542,0.4063,349050,0.1083,0.2576,1.1712
201804,77024,"houston, tx",1554,10978,-455,-1471,31.316459,54.33492074,8.29799726,55.5,-0.0263,-1.5,0.1809,8.5,-4,-0.0179,0.1957,0.3438,1097550,-0.0201,0.103,3.6831
201804,77360,"onalaska, tx",12069,12611,918,1491,21.133146,38.6913693,3.574923348,70.5,-0.4125,-49.5,-0.2879,-28.5,11,-0.2115,0.2059,0.2563,230050,0.0466,0.2438,0.7719
201804,77384,"conroe, tx",6325,9571,-1287,70,39.686216,70.29160415,9.08082719,44,0.1892,7,-0.102,-5,-15.5,-0.05,0.2391,0.3563,431500,0.0384,0.1505,1.4479
201804,77025,"houston, tx",2389,10573,371,-824,33.844347,66.68406289,1.004631744,46.5,-0.1545,-8.5,0.0814,3.5,-13,-0.0667,0,0.175,450050,-0.0526,-0.1509,1.5102
201804,77303,"conroe, tx",6822,5454,-1112,1545,62.815578,74.96901298,50.66214365,40.5,0.1912,6.5,-0.1196,-5.5,-19,-0.0256,0.617,0.95,211550,-0.0386,-0.1199,0.7098
201804,77092,"houston, tx",2609,10091,-392,-487,36.564681,69.54791572,3.581446931,44.5,-0.0918,-4.5,0.0114,0.5,-15,-0.2407,0.1389,0.2563,277500,0.047,0.1608,0.9311
201804,77306,"conroe, tx",9324,7858,-3071,2684,49.461804,85.52416987,13.39943897,32.5,0.413,9.5,-0.5988,-48.5,-27,-0.4508,-0.2717,0.4188,198604,0.0468,0.1679,0.6663
201804,77518,"bacliff, tx",10540,11978,-3555,-313,25.318025,44.04070716,6.595342162,64.5,0.5732,23.5,0.0238,1.5,5,-0.2273,0.275,0.3188,223500,0.034,0.0352,0.7499
201804,77364,"pointblank, tx",15062,13431,-798,-222,15.832735,27.82308044,3.842390241,85,-0.0659,-6,0.1039,8,25.5,-0.16,0.5,0.2625,189950,0.1876,0.1516,0.6373
201804,7747,"matawan, nj",3294,1083,237,1056,87.862874,79.77036989,95.95537869,37,-0.119,-5,-0.2449,-12,-22.5,0.0644,0.3675,2.5813,314950,-0.0156,-0.0846,1.0568
201804,77044,"houston, tx",3324,8157,831,1332,47.781982,78.40041751,17.16354622,38,-0.1915,-9,-0.3091,-17,-21.5,0.0714,0.1719,0.4688,232581,-9.00E-04,-0.1291,0.7804
201804,77035,"houston, tx",2189,11158,-1226,-1628,30.256377,58.11859873,2.39415487,52.5,0.117,5.5,0.2209,9.5,-7,-0.1429,0.0588,0.225,276050,-0.0383,-0.045,0.9262
201804,7720,"bradley beach, nj",12887,5285,-2140,-3683,63.679953,61.01506948,66.34483658,50.5,0.2949,11.5,0.629,19.5,-9,-0.0714,-0.0347,1.2188,759950,0.1691,0.2989,2.5502
201804,77665,"winnie, tx",11304,6155,-3054,-196,58.819884,51.92119512,65.71857264,57.5,0.5541,20.5,0.2778,12.5,-2,-0.0539,0.693,1.2063,150000,3.00E-04,-0.1622,0.5032
201804,77022,"houston, tx",4514,9279,4344,2286,41.467154,79.15062953,3.783677996,37.5,-0.6767,-78.5,-0.4403,-29.5,-22,-0.0455,-0.16,0.2625,246000,-0.1056,0.1439,0.8254
201804,77067,"houston, tx",4542,6442,-2531,-5905,57.162894,77.83286581,36.49292191,38.5,0.4808,12.5,0.75,16.5,-21,-0.2067,-0.5492,0.7438,160000,0.0123,0.1224,0.5368
201804,77008,"houston, tx",1306,10139,250,930,36.267858,71.04181617,1.49390045,43.5,-0.13,-6.5,-0.1635,-8.5,-16,-0.0313,0.2917,0.1938,473750,0.0187,-0.0027,1.5897
201804,77072,"houston, tx",1038,4806,644,428,66.142606,90.43642769,41.84878335,28,-0.0968,-3,-0.2632,-10,-31.5,0.0917,0.1909,0.8188,155000,0.0399,0.1477,0.52
201804,77083,"houston, tx",335,5784,535,-2330,60.962881,84.36949573,37.5562659,33.5,-0.0694,-2.5,0.1552,4.5,-26,0.1204,-0.0692,0.7563,200550,-0.0452,0.0552,0.6729
201804,77014,"houston, tx",4002,7392,1341,-260,52.240851,77.83286581,26.64883554,38.5,-0.23,-11.5,-0.2451,-12.5,-21,0.1548,-0.0673,0.6063,198189,-0.0031,0.1007,0.6649
201804,77061,"houston, tx",5579,12516,-818,-2493,21.690913,23.9415487,19.4402766,92.5,-0.016,-1.5,0.5678,33.5,33,-0.0357,0.2656,0.5063,229950,0.0128,0.1495,0.7715
201804,77957,"edna, tx",10074,11731,,-842,26.785831,35.07078087,18.50088068,75,-0.2105,-20,0.1029,7,15.5,-0.1222,0.197,0.4938,210000,0.1108,0.7804,0.7046
201804,77318,"willis, tx",7030,8176,1989,1169,47.690652,80.50753474,14.87376867,36.5,-0.4297,-27.5,-0.3241,-17.5,-23,-0.1463,0.0606,0.4375,313064.5,0.0097,0.1812,1.0505
201804,77474,"sealy, tx",8375,9624,3366,1272,39.33068,59.54726336,19.11409746,51.5,-0.6399,-91.5,-0.3133,-23.5,-8,-0.0909,0.0526,0.5,239050,-0.0245,-0.0981,0.8021
201804,77388,"spring, tx",1583,8150,-384,-1167,47.824385,73.12936265,22.51940766,42,-0.0455,-2,0.05,2,-17.5,-0.0543,0.1154,0.5438,267500,0.0698,0.1148,0.8975
201804,77995,"yoakum, tx",9499,12808,1429,809,19.887142,26.68797704,13.086307,87,-0.4727,-78,-0.275,-33,27.5,0.1,0.1786,0.4125,169950,-0.1712,0,0.5702
201804,77058,"houston, tx",4667,5747,223,-1235,61.119447,88.86424424,33.37464936,29.5,-0.0781,-2.5,-0.2237,-8.5,-30,0.0182,-0.1111,0.7,265050,0.0816,-0.0149,0.8893
201804,77901,"victoria, tx",1437,6433,998,2821,57.224868,76.3976776,38.05205819,39.5,-0.2547,-13.5,-0.3828,-24.5,-20,-0.0615,0.3864,0.7625,139500,-0.0316,0.0493,0.468
201804,77336,"huffman, tx",8504,9238,421,-2181,41.708526,58.11859873,25.29845391,52.5,-0.1393,-8.5,-0.0094,-0.5,-7,0.0444,-0.1607,0.5875,399950,-0.0123,0.0808,1.342
201804,7764,"west long branch, nj",11753,6288,1173,1051,58.040316,81.34255333,34.73807815,36,-0.3571,-20,-0.3571,-20,-23.5,-0.1544,0.0268,0.7188,549950,-0.1271,-0.1388,1.8454
201804,77362,"pinehurst, tx",13447,14030,-744,-4732,11.85335,23.07391219,0.632787527,95,-0.0306,-3,1.5676,58,35.5,-0.0385,0.25,0.1563,427875,0.0172,0.277,1.4358
201804,77545,"fresno, tx",6435,8969,-294,-1313,43.257877,80.50753474,6.008219714,36.5,0.0429,1.5,-0.0395,-1.5,-23,0.2895,-0.2097,0.3063,243040,7.00E-04,0.1198,0.8155
201804,77539,"dickinson, tx",1433,8988,-1071,-1937,43.146976,67.42122774,18.8727249,46,0.0222,1,-0.0612,-3,-13.5,-0.1413,-0.1939,0.4938,239949.5,0,-0.0263,0.8051
201804,77578,"manvel, tx",7915,11849,-259,-2417,26.022572,50.59690782,1.448235371,58.5,-0.0859,-5.5,0.2447,11.5,-1,-0.1842,-0.3542,0.1938,345450,0.0014,-0.0556,1.1591
