month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio
201812,77504,"pasadena, tx",234627,36,80,8,0,8,14,107.5827815,2133,236798,50,0.3889
201812,77046,"houston, tx",329050,16,66,0,0,0,3,241.2353923,1391,480549,19,0.1875
201812,77665,"winnie, tx",275050,21,72,8,0,4,1,122.9446936,1918,317982,22,0.0476
201812,77396,"humble, tx",230050,181,88,20,8,32,81,97.39155251,2487,292314,262,0.4475
201812,77070,"houston, tx",236950,156,64,44,4,36,56,93.07875895,2683,287813,212,0.359
201812,77069,"houston, tx",265050,126,65,36,0,24,32,93.48503741,2922,297852,158,0.254
201812,77044,"houston, tx",259890,247,68,56,8,32,89,98.87760556,2596,283999,336,0.3603
201812,77059,"houston, tx",405475,92,68,20,4,12,38,140.7035313,3120,444334,130,0.413
201812,77018,"houston, tx",414950,223,58,36,4,24,73,234.7582341,1875,526342,296,0.3274
201812,77429,"cypress, tx",314950,411,66,88,32,92,141,108.3276913,2934,358498,552,0.3431
201812,77066,"houston, tx",200050,78,70,20,0,16,33,83.29931973,2436,219292,111,0.4231
201812,77651,"port neches, tx",179950,47,51,28,0,8,9,107.8794108,1630,226947,56,0.1915
201812,77340,"huntsville, tx",259550,68,94,4,0,8,17,120.4370499,2176,278236,85,0.25
201812,77632,"orange, tx",160050,83,60,4,0,12,4,94.4589309,1854,189073,87,0.0482
201812,77042,"houston, tx",385050,172,68,40,0,28,41,147.3664267,2368,573622,213,0.2384
201812,77510,"santa fe, tx",235050,51,64,16,0,8,12,140.8450704,1856,283817,63,0.2353
201812,77459,"missouri city, tx",349950,553,71,120,24,104,148,117.9094965,3000,410121,701,0.2676
201812,77040,"houston, tx",255050,60,45,12,4,16,25,107.7372919,2375,305524,85,0.4167
201812,77590,"texas city, tx",209050,65,67,16,0,16,34,112.7903543,1759,224837,99,0.5231
201812,77864,"madisonville, tx",180050,36,115,8,0,4,9,89.93055556,1788,228866,45,0.25
201812,77058,"houston, tx",254040,63,63,16,0,8,20,116.0714286,2311,258225,83,0.3175
201812,77060,"houston, tx",138050,13,38,8,0,0,4,83.24022346,1256,118362,17,0.3077
201812,77833,"brenham, tx",284950,82,87,24,0,8,21,127.5,2185,328777,103,0.2561
201812,77803,"bryan, tx",149950,54,74,8,4,20,19,103.2303371,1388,220978,73,0.3519
201812,77076,"houston, tx",169050,14,57,4,0,0,3,111.6022099,1559,178639,17,0.2143
201812,77378,"willis, tx",180050,60,66,24,0,8,22,122.8904847,1845,302344,82,0.3667
201812,77336,"huffman, tx",331054,54,114,8,0,8,7,136.6797702,2174,404377,61,0.1296
201812,77047,"houston, tx",191950,37,43,24,0,12,35,96.17988395,1902,200222,72,0.9459
201812,77302,"conroe, tx",220050,85,61,12,0,24,19,89.68095713,2512,257010,104,0.2235
201812,77414,"bay city, tx",199950,225,149,12,0,24,9,117.6470588,1596,222023,234,0.04
201812,77656,"silsbee, tx",185050,64,92,12,0,12,0,87.5,1984,222581,64,0
201812,77578,"manvel, tx",338950,124,61,40,16,28,50,121.4778325,2828,346909,174,0.4032
201812,77063,"houston, tx",300050,145,49,52,0,28,25,159.3137255,1828,463570,170,0.1724
201812,77536,"deer park, tx",214950,49,52,16,0,8,28,110.8448173,1972,237220,77,0.5714
201812,77474,"sealy, tx",250050,47,138,4,0,0,10,129.368932,2055,378865,57,0.2128
201812,77068,"houston, tx",258050,52,88,8,0,8,21,85.68126428,3161,327556,73,0.4038
201812,77301,"conroe, tx",240040,93,81,20,12,16,45,105.8938264,2419,258646,138,0.4839
201812,77905,"victoria, tx",269050,24,82,4,0,0,12,145.7937585,1792,347928,36,0.5
201812,77072,"houston, tx",143050,71,49,36,0,20,36,93.42948718,1541,146206,107,0.507
201812,77571,"la porte, tx",213950,71,51,28,4,8,36,109.4677584,1933,291349,107,0.507
201812,77477,"stafford, tx",245050,33,53,12,0,8,14,101.9830028,2280,260769,47,0.4242
201812,77488,"wharton, tx",155050,54,107,8,0,8,7,90.14267185,1739,173358,61,0.1296
201812,77386,"spring, tx",319950,442,72,112,80,80,134,121.3615424,2752,372132,576,0.3032
201812,77004,"houston, tx",370049,266,87,32,0,40,38,184.5280341,2004,416253,304,0.1429
201812,77019,"houston, tx",699050,225,78,28,0,24,39,256.6961496,2933,1681758,264,0.1733
201812,77565,"kemah, tx",545050,62,94,16,0,8,8,198.8009592,2499,716068,70,0.129
201812,77612,"buna, tx",176050,20,94,4,0,0,0,87.3015873,2128,216769,20,0
201812,77099,"houston, tx",129950,40,60,16,0,8,22,79.62328767,1567,133401,62,0.55
201812,77551,"galveston, tx",200050,135,87,24,0,16,37,147.1964502,1216,249738,172,0.2741
201812,77581,"pearland, tx",298049,130,58,40,0,28,48,115.8016682,2517,332346,178,0.3692
201812,77591,"texas city, tx",211190,71,62,20,4,4,29,109.271164,1800,202502,100,0.4085
201812,77406,"richmond, tx",320050,443,67,100,24,92,130,117.2647641,2883,397596,573,0.2935
201812,77584,"pearland, tx",305045,263,52,96,4,68,133,109.8023558,2761,319934,396,0.5057
201812,77449,"katy, tx",209950,253,51,100,8,40,144,98.42556918,2160,223692,397,0.5692
201812,77303,"conroe, tx",179050,45,65,4,0,8,18,128.4482759,1716,215699,63,0.4
201812,77003,"houston, tx",372550,88,51,12,0,20,32,183.8235294,2016,370184,120,0.3636
201812,77020,"houston, tx",259050,55,73,12,0,12,29,154.7184116,1702,255573,84,0.5273
201812,77530,"channelview, tx",167550,29,50,16,0,8,20,99.16782247,1581,212589,49,0.6897
201812,77550,"galveston, tx",274950,259,110,40,0,40,51,160.8187135,1520,360027,310,0.1969
201812,77022,"houston, tx",212050,45,96,16,0,8,18,142.9429429,1443,275987,63,0.4
201812,77056,"houston, tx",700049,280,107,36,4,32,24,275.7813806,2766,1196112,304,0.0857
201812,77983,"seadrift, tx",189050,22,204,4,0,0,0,139.8601399,1430,196259,22,0
201812,77002,"houston, tx",324950,66,83,8,0,12,14,232.6096588,1311,413887,80,0.2121
201812,77088,"houston, tx",173050,85,64,28,0,16,41,93.34609861,1848,173255,126,0.4824
201812,77388,"spring, tx",250049,145,52,28,0,36,49,94.84942302,2777,281129,194,0.3379
201812,77320,"huntsville, tx",175050,68,117,20,0,8,12,113.4423252,1710,225132,80,0.1765
201812,77098,"houston, tx",759050,90,81,20,0,16,18,279.569065,2985,1084637,108,0.2
201812,77583,"rosharon, tx",300050,304,80,52,52,60,79,115.8362302,2595,326094,383,0.2599
201812,77075,"houston, tx",190050,27,58,8,0,4,16,97.94628752,1748,209392,43,0.5926
201812,77401,"bellaire, tx",900050,158,100,16,0,24,27,280.5023923,3510,980134,185,0.1709
201812,77478,"sugar land, tx",425050,105,76,24,0,20,19,137.9214266,3150,631137,124,0.181
201812,77575,"liberty, tx",179950,54,85,12,0,8,8,94.52253999,1906,221081,62,0.1481
201812,77479,"sugar land, tx",449050,475,85,72,4,92,113,133.8763409,3389,601657,588,0.2379
201812,77523,"baytown, tx",319950,165,79,28,24,16,56,124.8918789,2556,349183,221,0.3394
201812,77379,"spring, tx",314040,416,69,96,16,96,112,100.4536617,3160,357903,528,0.2692
201812,77007,"houston, tx",459050,510,80,104,0,92,130,201.4925373,2366,595021,640,0.2549
201812,77657,"lumberton, tx",317050,130,67,40,0,16,10,127.4312377,2426,320021,140,0.0769
201812,77095,"houston, tx",249050,166,50,48,0,48,76,94.31680774,2630,261510,242,0.4578
201812,77430,"damon, tx",349550,15,58,4,0,0,2,137.3182553,2524,329912,17,0.1333
201812,77011,"houston, tx",264050,29,69,4,0,4,15,154.0584416,1621,261207,44,0.5172
201812,77957,"edna, tx",175050,26,117,4,0,4,5,74.40336921,2216,181318,31,0.1923
201812,77904,"victoria, tx",264950,119,75,20,4,28,27,116.6148263,2372,292339,146,0.2269
201812,77707,"beaumont, tx",154950,72,71,24,0,8,3,87.98904538,1839,183185,75,0.0417
201812,77304,"conroe, tx",315050,277,86,72,24,40,89,124.8823345,2593,393378,366,0.3213
201812,77030,"houston, tx",495050,82,78,12,0,12,8,250.2705628,1700,655841,90,0.0976
201812,77611,"bridge city, tx",189950,52,65,12,0,4,4,103.5645472,1790,202893,56,0.0769
201812,77364,"pointblank, tx",169950,42,150,4,0,4,1,116.7820069,1344,242942,43,0.0238
201812,77032,"houston, tx",135050,13,65,4,0,0,5,102.8127313,1564,173211,18,0.3846
201812,77049,"houston, tx",199950,65,50,20,0,24,25,86.78983834,2180,212044,90,0.3846
201812,77094,"houston, tx",460050,42,79,8,0,8,7,142.9199648,3597,549076,49,0.1667
201812,77053,"houston, tx",137950,23,63,8,0,4,24,100.074184,1400,150878,47,1.0435
201812,77327,"cleveland, tx",170050,98,108,16,0,12,20,105.7692308,1784,227198,118,0.2041
201812,77065,"houston, tx",212050,47,40,24,0,12,28,99.9721526,2261,238652,75,0.5957
201812,77331,"coldspring, tx",264050,58,122,4,0,8,8,138.0628717,1884,368186,66,0.1379
201812,77801,"bryan, tx",249050,61,99,4,0,4,12,132.4077911,1758,283502,73,0.1967
201812,77096,"houston, tx",399050,235,72,44,4,28,33,176.1674009,2389,452813,268,0.1404
201812,77457,"matagorda, tx",269950,66,190,0,0,0,0,181.6801619,1424,297417,66,0
201812,77087,"houston, tx",185050,21,31,16,0,4,12,113.5057471,1512,188958,33,0.5714
201812,77407,"richmond, tx",315050,344,58,128,44,80,128,115.4201293,2762,346070,472,0.3721
201812,77625,"kountze, tx",294950,25,54,4,0,0,2,128.5227625,2212,385811,27,0.08
201812,77701,"beaumont, tx",90049,17,64,0,0,0,2,50.1002004,1914,113957,19,0.1176
201812,77093,"houston, tx",130050,30,60,4,0,8,8,97.51037344,1275,147937,38,0.2667
201812,77033,"houston, tx",129950,51,47,20,0,8,22,97.45762712,1264,131889,73,0.4314
201812,77017,"houston, tx",170045,23,59,12,0,8,13,94.49135505,1858,196602,36,0.5652
201812,77385,"conroe, tx",283295,152,74,36,4,44,62,107.0035019,2610,305105,214,0.4079
201812,77963,"goliad, tx",403050,20,115,4,0,0,4,156.2909091,2432,587432,24,0.2
201812,77573,"league city, tx",325040,353,58,112,20,64,141,119.9917047,2772,371649,494,0.3994
201812,77563,"hitchcock, tx",276950,55,79,8,0,4,9,168.0189317,1710,365433,64,0.1636
201812,77360,"onalaska, tx",189050,88,81,4,0,16,8,127.9761905,1512,238848,96,0.0909
201812,77423,"brookshire, tx",285050,152,79,20,4,12,47,117.0670686,2394,317534,199,0.3092
201812,77539,"dickinson, tx",229050,229,71,68,8,52,81,111.7774176,2044,263743,310,0.3537
201812,77535,"dayton, tx",240456,109,71,24,0,16,30,122.9906542,1925,242486,139,0.2752
201812,77073,"houston, tx",179950,60,44,28,0,12,48,83.42813804,2103,179952,108,0.8
201812,77982,"port o connor, tx",325050,70,211,4,0,0,2,189.0243902,1901,417961,72,0.0286
201812,77517,"santa fe, tx",249950,13,71,4,0,4,6,141.7553191,2087,297396,19,0.4615
201812,77568,"la marque, tx",228446,159,78,36,16,24,51,111.1171367,2065,232419,210,0.3208
201812,77090,"houston, tx",195050,73,55,24,0,8,29,74.68777877,2581,200028,102,0.3973
201812,77064,"houston, tx",239550,58,53,24,0,12,26,101.0096801,2516,252485,84,0.4483
201812,77346,"humble, tx",269950,351,64,104,24,76,135,104.5005807,2711,313385,486,0.3846
201812,77840,"college station, tx",210050,175,106,36,0,20,37,132.3546344,1590,275860,212,0.2114
201812,77708,"beaumont, tx",140050,33,66,12,0,0,4,86.42344498,1626,155710,37,0.1212
201812,77008,"houston, tx",450050,371,71,104,4,52,128,211.3702624,2224,559743,499,0.345
201812,77471,"rosenberg, tx",235512,113,80,28,4,32,50,101.4599775,2228,255474,163,0.4425
201812,77381,"spring, tx",425050,183,64,32,0,48,34,143.7104708,2940,578857,217,0.1858
201812,77566,"lake jackson, tx",234950,97,54,28,0,20,39,99.6676514,1898,259520,136,0.4021
201812,77640,"port arthur, tx",120050,49,71,8,0,4,2,70.60669456,1672,158879,51,0.0408
201812,77514,"anahuac, tx",240050,22,82,8,0,4,2,165.4632972,1536,350249,24,0.0909
201812,77445,"hempstead, tx",198800,33,87,8,0,0,7,109.0834248,1874,362191,40,0.2121
201812,77079,"houston, tx",499050,266,69,52,0,40,52,170.0950951,2792,549023,318,0.1955
201812,77372,"splendora, tx",220050,47,51,8,0,0,11,120.547238,1880,237186,58,0.234
201812,77859,"hearne, tx",150050,34,88,4,0,0,3,67.26110363,1869,180742,37,0.0882
201812,77089,"houston, tx",219550,104,45,48,4,28,57,103.891258,2225,256967,161,0.5481
201812,77328,"cleveland, tx",187550,46,109,8,0,4,13,111.5702479,1664,271549,59,0.2826
201812,77480,"sweeny, tx",187050,28,108,4,0,4,12,88.06146572,1729,221900,40,0.4286
201812,77435,"east bernard, tx",275050,17,89,0,0,0,4,121.6216216,2280,283201,21,0.2353
201812,77450,"katy, tx",299550,286,59,84,4,68,70,109.143006,2879,347966,356,0.2448
201812,77469,"richmond, tx",280040,376,58,96,44,48,118,116.6297819,2504,323648,494,0.3138
201812,77012,"houston, tx",189050,18,64,4,0,0,6,132.9303675,1308,165857,24,0.3333
201812,77461,"needville, tx",280050,48,84,16,0,4,9,141.0192974,1944,432738,57,0.1875
201812,77357,"new caney, tx",259050,124,59,32,36,20,34,114.1678129,2373,279603,158,0.2742
201812,77023,"houston, tx",329950,49,53,12,0,8,26,188.6066763,1535,323533,75,0.5306
201812,77703,"beaumont, tx",69850,25,79,8,0,0,1,57.69230769,1179,87571,26,0.04
201812,77306,"conroe, tx",187666,24,45,8,0,4,5,120.5882353,1560,198405,29,0.2083
201812,77005,"houston, tx",1299050,132,81,20,0,20,38,399.8316498,3482,1632206,170,0.2879
201812,77062,"houston, tx",249050,64,58,28,0,24,30,114.1658601,2226,282917,94,0.4688
201812,77384,"conroe, tx",393481,191,93,36,0,28,44,139.0685733,2890,457745,235,0.2304
201812,77025,"houston, tx",420050,197,78,48,0,16,32,192.701927,2115,576573,229,0.1624
201812,77515,"angleton, tx",265950,117,83,28,0,20,33,110.8335935,1805,311019,150,0.2821
201812,77035,"houston, tx",290050,134,64,32,0,24,25,157.0567986,1944,296137,159,0.1866
201812,77465,"palacios, tx",235050,65,112,4,0,4,1,155.4709141,1600,254227,66,0.0154
201812,77365,"porter, tx",289050,290,66,60,52,52,67,117.1306505,2567,336591,357,0.231
201812,77041,"houston, tx",400050,110,60,24,0,20,26,122.425952,3257,429785,136,0.2364
201812,77868,"navasota, tx",185050,61,118,8,0,4,33,105.0435305,1652,265466,94,0.541
201812,77995,"yoakum, tx",245050,26,137,4,0,0,3,108.5106383,1976,248916,29,0.1154
201812,77316,"montgomery, tx",385050,254,88,52,4,28,71,131.2952899,2967,460300,325,0.2795
201812,77084,"houston, tx",195050,231,50,92,4,72,127,94.19551935,2069,215962,358,0.5498
201812,77808,"bryan, tx",345050,71,116,12,0,8,25,150.0896057,2300,610878,96,0.3521
201812,77028,"houston, tx",147850,29,43,8,0,4,13,91.58333333,1334,140886,42,0.4483
201812,77043,"houston, tx",363040,132,66,28,20,44,45,171.0863986,2244,372595,177,0.3409
201812,77586,"seabrook, tx",294550,121,70,24,0,24,43,119.7293077,2504,488351,164,0.3554
201812,77351,"livingston, tx",180050,216,110,28,0,28,32,114.7271532,1707,293886,248,0.1481
201812,77029,"houston, tx",135050,28,66,4,0,4,7,100.0801282,1278,132204,35,0.25
201812,77502,"pasadena, tx",154050,42,45,20,0,16,21,103.2541322,1528,178424,63,0.5
201812,77057,"houston, tx",289050,238,77,40,0,36,44,167.7631579,1808,570569,282,0.1849
201812,77422,"brazoria, tx",220050,60,120,12,0,12,17,110.9341826,1642,275455,77,0.2833
201812,77014,"houston, tx",205050,42,50,20,0,8,36,86.61377953,2185,190908,78,0.8571
201812,77061,"houston, tx",234950,40,56,16,0,8,10,116,2108,223328,50,0.25
201812,77856,"franklin, tx",295050,35,129,0,0,0,2,160.5370695,1982,392864,37,0.0571
201812,77339,"kingwood, tx",265050,173,58,52,0,40,51,104.7345768,2688,317151,224,0.2948
201812,77659,"sour lake, tx",219050,34,55,4,0,8,1,93.26845093,2321,234897,35,0.0294
201812,77039,"houston, tx",179950,22,54,8,0,4,8,104.7323507,1418,193396,30,0.3636
201812,77662,"vidor, tx",128850,100,99,12,0,4,2,76.36684303,1660,153883,102,0.02
201812,77807,"bryan, tx",248850,43,64,12,0,4,12,143.75,1732,370088,55,0.2791
201812,77554,"galveston, tx",425050,429,110,64,4,40,57,248.5981308,1645,500141,486,0.1329
201811,77047,"houston, tx",190450,35,43.5,24,0,8,45,93.8697318,2025,198078,80,1.2857
201811,77025,"houston, tx",429050,198,67.5,32,0,32,44,197.9808796,2103,593242,242,0.2222
201811,77306,"conroe, tx",181358,16,74.5,4,0,4,10,120.2941176,1605,191357,26,0.625
201811,77530,"channelview, tx",170300,29,34,16,0,8,24,99.1761358,1615,217778,53,0.8276
201811,77075,"houston, tx",200000,24,40.5,16,0,4,19,103.216359,1865,220680,43,0.7917
201811,77803,"bryan, tx",150050,51,64.5,16,0,4,27,99.53703704,1378.5,222830,78,0.5294
201811,77089,"houston, tx",210000,106,39.5,40,4,40,57,104.8926074,2129.5,250784,163,0.5377
201811,77371,"shepherd, tx",152050,18,81.5,0,0,4,3,103.3776576,1618,254989,21,0.1667
201811,77053,"houston, tx",140950,24,45.5,8,0,8,21,97.60580235,1388,152395,45,0.875
201811,77028,"houston, tx",128750,27,40.5,20,0,8,8,93.47679892,1334,138996,35,0.2963
201811,77003,"houston, tx",359950,97,44,48,0,8,37,185.8894969,2016,378757,134,0.3814
201811,77488,"wharton, tx",148050,56,92.5,0,0,8,7,90.14267185,1741,168863,63,0.125
201811,77023,"houston, tx",329950,55,46,16,0,8,21,187.7705708,1605,324747,76,0.3818
201811,77365,"porter, tx",284995,288,63.5,96,4,76,76,115.6883043,2555,333415,364,0.2639
201811,77049,"houston, tx",199000,59,35.5,28,0,16,20,88.2975009,2227.5,217820,79,0.339
201811,77035,"houston, tx",292050,126,52,28,0,44,24,156.6735475,1915.5,290516,150,0.1905
201811,77504,"pasadena, tx",244878,39,48.5,12,0,12,19,108.8010204,2131,239587,58,0.4872
201811,77551,"galveston, tx",207050,147,73,28,0,40,42,145.2356493,1356,250225,189,0.2857
201811,77356,"montgomery, tx",346600,453,81.5,104,4,96,95,128.8489709,2646,514984,548,0.2097
201811,77039,"houston, tx",167500,18,71.5,4,0,0,9,96.79679211,1580,198810,27,0.5
201811,77563,"hitchcock, tx",292150,53,65.5,12,0,4,11,176.8282136,1752,396339,64,0.2075
201811,77871,"normangee, tx",196000,29,80.5,4,0,0,2,100.8883249,2034,238987,31,0.069
201811,77302,"conroe, tx",227050,92,55,28,0,28,22,95.70129854,2538,270185,114,0.2391
201811,77068,"houston, tx",254950,61,65.5,16,0,20,24,82.78850808,3150,319301,85,0.3934
201811,77457,"matagorda, tx",275050,63,201,4,0,4,0,193.7229437,1482,306560,63,0
201811,77449,"katy, tx",210050,263,44,120,12,92,166,96.64389329,2187,223876,429,0.6312
201811,77069,"houston, tx",279253,129,65.5,40,4,36,49,94.80658456,2994.5,312911,178,0.3798
201811,77901,"victoria, tx",139950,91,83.5,24,0,16,29,87.71863561,1611,162607,120,0.3187
201811,77640,"port arthur, tx",154950,47,58,12,0,8,1,86.70756198,1704,182984,48,0.0213
201811,77388,"spring, tx",244250,144,45.5,60,0,44,64,96.63632724,2739,287960,208,0.4444
201811,77459,"missouri city, tx",345540,564,63.5,152,20,140,153,117.0317008,3004.5,408565,717,0.2713
201811,77064,"houston, tx",242525,59,39.5,32,0,12,24,100.6355658,2519,253995,83,0.4068
201811,77004,"houston, tx",372499.5,289,66.5,68,0,60,42,185.1488366,2043.5,424407,331,0.1453
201811,77406,"richmond, tx",320049.5,442,64,128,40,156,162,115.4251391,2915.5,404960,604,0.3665
201811,77554,"galveston, tx",422050,449,112.5,68,0,44,64,248.3394924,1686.5,505876,513,0.1425
201811,77550,"galveston, tx",277050,274,96,64,0,52,53,169.6605934,1514,381457,327,0.1934
201811,77318,"willis, tx",291385,149,76.5,36,4,32,37,123.269844,2187.5,350918,186,0.2483
201811,77423,"brookshire, tx",278723.5,154,64.5,32,20,24,55,114.7487501,2454,314614,209,0.3571
201811,77036,"houston, tx",183050,87,64.5,24,0,20,24,98.42468629,1642,174667,111,0.2759
201811,77098,"houston, tx",754050,97,80.5,20,0,12,16,277.2795194,2940.5,1067073,113,0.1649
201811,77983,"seadrift, tx",132050,19,192.5,0,0,0,0,137.9126857,1367,192999,19,0
201811,77021,"houston, tx",269550,94,67,24,0,12,25,144.3224941,1773,322814,119,0.266
201811,77014,"houston, tx",205178.5,48,58.5,12,0,8,26,87.22609794,2205,193154,74,0.5417
201811,77079,"houston, tx",499950,281,70.5,72,4,80,51,169.7560137,2770,542003,332,0.1815
201811,77093,"houston, tx",137050,26,54.5,8,0,8,9,97.49016444,1311,152252,35,0.3462
201811,77575,"liberty, tx",168550,53,70.5,12,0,12,14,97.73779244,1935.5,223807,67,0.2642
201811,77879,"somerville, tx",159050,28,73.5,4,0,4,10,112.5510655,1238.5,821648,38,0.3571
201811,77339,"kingwood, tx",251550,183,65,68,0,56,53,100.872807,2599.5,301922,236,0.2896
201811,77663,"village mills, tx",183000,46,103.5,8,0,8,2,87.10048455,1996,185314,48,0.0435
201811,77568,"la marque, tx",228756,159,88.5,24,16,32,59,112.1560236,2023.5,231461,218,0.3711
201811,77494,"katy, tx",369780,694,64.5,208,32,204,212,118.5420081,3249,419242,906,0.3055
201811,77541,"freeport, tx",220000,118,78.5,32,0,16,38,152.8887779,1256,278244,156,0.322
201811,77381,"spring, tx",426550,193,53,48,0,48,39,145.1408581,2979,585484,232,0.2021
201811,77051,"houston, tx",180049.5,75,50.5,28,0,8,28,114.4561069,1528,156143,103,0.3733
201811,77665,"winnie, tx",210050,20,70,0,0,4,1,127.6041667,1848,329623,21,0.05
201811,77034,"houston, tx",165000,20,33,16,0,4,28,104.6937208,1534,173752,48,1.4
201811,77489,"missouri city, tx",205020,69,39.5,28,4,8,53,98.01428356,1967,202607,122,0.7681
201811,77070,"houston, tx",238540,171,57.5,44,0,48,74,93.46835591,2668,286926,245,0.4327
