Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
77573,"$25,000 under $50,000",5890,3666,4695,2549,118751,12664
77573,"$50,000 under $75,000",4610,6341,8156,4068,187154,23619
77573,"$75,000 under $100,000",4100,9019,12132,5755,255609,35741
77573,"$100,000 under $200,000",9450,36522,46124,26209,1023715,177268
77573,"$200,000 or more",3050,20174,22418,19257,966495,244997
,,,,,,,
77575,,5960,3290,3498,6910,232508,40919
77575,"$1 under $25,000",2190,182,103,286,3830,337
77575,"$25,000 under $50,000",1450,311,394,1056,24746,2440
77575,"$50,000 under $75,000",880,490,450,957,34173,4089
77575,"$75,000 under $100,000",530,432,477,828,32176,4347
77575,"$100,000 under $200,000",750,1186,1495,2083,77886,13280
77575,"$200,000 or more",160,689,579,1700,59697,16426
,,,,,,,
77577,,550,385,547,288,20219,3143
77577,"$1 under $25,000",200,0,0,0,301,25
77577,"$25,000 under $50,000",120,0,0,82,2184,233
77577,"$50,000 under $75,000",90,131,234,0,3934,490
77577,"$75,000 under $100,000",60,80,0,119,3762,493
77577,"$100,000 under $200,000",80,174,313,87,10038,1902
77577,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77578,,7580,17362,20337,13391,530248,107491
77578,"$1 under $25,000",1880,324,390,169,4573,382
77578,"$25,000 under $50,000",1380,1006,1308,762,26177,2654
77578,"$50,000 under $75,000",1090,1835,2223,1551,43255,5436
77578,"$75,000 under $100,000",850,2352,2841,1442,52071,7202
77578,"$100,000 under $200,000",1800,7657,9472,5649,190922,33100
77578,"$200,000 or more",580,4188,4103,3818,213250,58717
,,,,,,,
77581,,20600,40498,43855,37171,1306937,252165
77581,"$1 under $25,000",5690,896,1030,519,15062,1336
77581,"$25,000 under $50,000",3860,2387,2849,1869,74233,7579
77581,"$50,000 under $75,000",2870,4489,5347,3307,115973,14741
77581,"$75,000 under $100,000",2270,5318,6248,3919,139880,19475
77581,"$100,000 under $200,000",4550,18159,20133,15155,486811,83524
77581,"$200,000 or more",1360,9249,8248,12402,474978,125510
,,,,,,,
77583,,10060,14001,19446,13279,393745,64915
77583,"$1 under $25,000",3450,384,666,246,7407,625
77583,"$25,000 under $50,000",2370,1467,2158,1287,39167,3617
77583,"$50,000 under $75,000",1460,2221,3244,1719,55008,6396
77583,"$75,000 under $100,000",1050,2674,3717,2213,61658,8329
77583,"$100,000 under $200,000",1460,5718,7517,4917,150774,25745
77583,"$200,000 or more",270,1537,2144,2897,79731,20203
,,,,,,,
77584,,34460,86108,93720,69940,2457333,483158
77584,"$1 under $25,000",8110,1815,1971,908,19416,1657
77584,"$25,000 under $50,000",5750,4687,5596,3969,111112,11268
77584,"$50,000 under $75,000",4810,9030,10748,6514,192338,24414
77584,"$75,000 under $100,000",4070,11597,13142,7937,251090,35537
77584,"$100,000 under $200,000",8810,39117,43265,29462,937765,162109
77584,"$200,000 or more",2910,19862,18998,21150,945612,248173
,,,,,,,
77585,,340,66,0,331,14044,2056
77585,"$1 under $25,000",110,20,0,0,230,20
77585,"$25,000 under $50,000",80,0,0,0,1295,124
77585,"$50,000 under $75,000",60,0,0,331,2306,264
77585,"$75,000 under $100,000",40,46,0,0,2597,351
77585,"$100,000 under $200,000",50,0,0,0,7616,1297
77585,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77586,,11080,21722,24046,20748,900427,190058
77586,"$1 under $25,000",2990,573,662,232,8468,753
77586,"$25,000 under $50,000",1910,948,1086,648,40876,4570
77586,"$50,000 under $75,000",1520,1546,2196,1189,64490,8849
77586,"$75,000 under $100,000",1090,1874,2374,1296,69578,10120
77586,"$100,000 under $200,000",2480,8443,10393,6473,272899,48174
77586,"$200,000 or more",1090,8338,7335,10910,444116,117592
,,,,,,,
77587,,6870,1447,1707,2130,119883,15582
77587,"$1 under $25,000",3340,71,0,115,6443,540
77587,"$25,000 under $50,000",2090,295,531,424,33017,3022
77587,"$50,000 under $75,000",850,349,391,621,30901,3491
77587,"$75,000 under $100,000",360,230,321,382,20892,2737
77587,"$100,000 under $200,000",210,502,464,588,19248,3208
77587,"$200,000 or more",20,0,0,0,9382,2584
,,,,,,,
77590,,13100,3707,6012,7393,377278,59566
77590,"$1 under $25,000",5930,215,268,201,12777,1111
77590,"$25,000 under $50,000",3260,412,747,1036,58638,5783
77590,"$50,000 under $75,000",1600,518,962,1215,64697,8273
77590,"$75,000 under $100,000",930,540,1023,1100,57533,8084
77590,"$100,000 under $200,000",1190,1391,2299,2337,127502,22292
77590,"$200,000 or more",190,631,713,1504,56131,14023
,,,,,,,
77591,,6660,2809,4748,5329,165348,24512
77591,"$1 under $25,000",2960,163,332,254,6877,581
77591,"$25,000 under $50,000",1860,600,1001,1002,34428,3427
77591,"$50,000 under $75,000",900,670,1141,1169,35801,4611
77591,"$75,000 under $100,000",430,492,827,948,26641,3827
77591,"$100,000 under $200,000",460,735,1284,1395,46061,7948
77591,"$200,000 or more",50,149,163,561,15540,4118
,,,,,,,
77597,,350,191,378,241,17442,3003
77597,"$1 under $25,000",110,0,0,0,249,19
77597,"$25,000 under $50,000",60,0,0,88,1018,113
77597,"$50,000 under $75,000",50,60,0,0,2196,279
77597,"$75,000 under $100,000",40,0,0,0,2577,387
77597,"$100,000 under $200,000",90,131,378,153,11402,2205
77597,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77598,,11400,3799,5474,5972,351585,55530
77598,"$1 under $25,000",4310,144,238,180,14056,1180
77598,"$25,000 under $50,000",3550,504,827,847,72738,7779
77598,"$50,000 under $75,000",1700,600,963,1116,72744,9870
77598,"$75,000 under $100,000",860,561,806,963,55138,8216
77598,"$100,000 under $200,000",840,1256,1765,1988,88077,15682
77598,"$200,000 or more",140,734,875,878,48832,12803
,,,,,,,
77611,,4280,2627,3724,3782,203086,34047
77611,"$1 under $25,000",1310,111,85,61,3253,295
77611,"$25,000 under $50,000",890,247,301,279,17309,1808
77611,"$50,000 under $75,000",650,326,526,488,26206,3155
77611,"$75,000 under $100,000",550,405,680,668,34511,4626
77611,"$100,000 under $200,000",780,1148,1697,1683,81304,13797
77611,"$200,000 or more",100,390,435,603,40503,10366
,,,,,,,
77612,,3550,1648,2683,3451,151927,25536
77612,"$1 under $25,000",1130,31,0,107,2422,232
77612,"$25,000 under $50,000",730,146,275,287,13209,1348
77612,"$50,000 under $75,000",580,212,406,387,23275,2914
77612,"$75,000 under $100,000",450,254,508,561,27245,3712
77612,"$100,000 under $200,000",610,818,1323,1591,61700,10226
77612,"$200,000 or more",50,187,171,518,24076,7104
,,,,,,,
77616,,450,88,148,188,17382,2543
77616,"$1 under $25,000",150,0,0,0,318,28
77616,"$25,000 under $50,000",90,43,0,0,1555,149
77616,"$50,000 under $75,000",70,0,0,0,2762,308
77616,"$75,000 under $100,000",70,0,148,188,4411,566
77616,"$100,000 under $200,000",70,45,0,0,8336,1492
77616,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77619,,7370,3096,3914,5343,270986,40917
77619,"$1 under $25,000",2520,126,131,146,6691,594
77619,"$25,000 under $50,000",1690,323,446,501,31722,3196
77619,"$50,000 under $75,000",1240,509,670,839,49454,5925
77619,"$75,000 under $100,000",770,555,671,983,47452,6380
77619,"$100,000 under $200,000",1050,1216,1589,2176,107978,18112
77619,"$200,000 or more",100,367,407,698,27689,6710
,,,,,,,
77622,,740,431,636,741,32932,5121
77622,"$1 under $25,000",220,0,0,0,565,51
77622,"$25,000 under $50,000",150,66,0,157,2770,281
77622,"$50,000 under $75,000",110,0,191,0,4418,547
77622,"$75,000 under $100,000",100,70,0,149,6574,896
77622,"$100,000 under $200,000",140,295,445,435,13885,2259
77622,"$200,000 or more",20,0,0,0,4720,1087
,,,,,,,
77624,,340,102,173,147,9849,1442
77624,"$1 under $25,000",130,34,0,0,189,19
77624,"$25,000 under $50,000",90,0,0,0,1084,96
77624,"$50,000 under $75,000",50,0,173,147,2023,257
77624,"$75,000 under $100,000",30,68,0,0,1915,231
77624,"$100,000 under $200,000",40,0,0,0,4638,839
77624,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77625,,3660,1432,2550,3276,138862,21862
77625,"$1 under $25,000",1300,70,0,110,2838,265
77625,"$25,000 under $50,000",790,104,309,290,14207,1457
77625,"$50,000 under $75,000",590,224,429,511,23286,2799
77625,"$75,000 under $100,000",410,164,415,385,25200,3304
77625,"$100,000 under $200,000",480,573,1151,1233,47493,7897
77625,"$200,000 or more",90,297,246,747,25838,6140
,,,,,,,
77627,,10690,8106,9557,11217,495279,83891
77627,"$1 under $25,000",3360,350,305,288,9267,829
77627,"$25,000 under $50,000",2360,682,763,851,46600,4933
77627,"$50,000 under $75,000",1600,923,1230,1178,66466,8457
77627,"$75,000 under $100,000",1190,1037,1335,1407,74225,9983
77627,"$100,000 under $200,000",1850,3612,4478,4513,196635,33811
77627,"$200,000 or more",330,1502,1446,2980,102086,25878
,,,,,,,
77630,,11470,5470,8070,10800,408552,66781
77630,"$1 under $25,000",4840,138,172,235,10316,924
77630,"$25,000 under $50,000",2500,481,548,1138,45011,4556
77630,"$50,000 under $75,000",1400,622,918,1394,55942,6927
77630,"$75,000 under $100,000",940,666,1120,1559,58253,7933
77630,"$100,000 under $200,000",1540,2512,4212,4425,162748,27937
77630,"$200,000 or more",250,1051,1100,2049,76282,18504
,,,,,,,
77632,,9210,5899,8432,10376,442501,77069
77632,"$1 under $25,000",2930,156,166,215,6692,610
77632,"$25,000 under $50,000",1790,418,641,741,32945,3353
77632,"$50,000 under $75,000",1360,656,988,1320,54018,6620
77632,"$75,000 under $100,000",1070,902,1423,1478,66678,8929
77632,"$100,000 under $200,000",1820,2704,4037,4530,192042,32620
77632,"$200,000 or more",240,1063,1177,2092,90126,24937
,,,,,,,
77640,,7000,2042,2515,5247,165568,24891
77640,"$1 under $25,000",3350,94,82,239,6473,565
77640,"$25,000 under $50,000",1790,277,412,1082,32760,3309
77640,"$50,000 under $75,000",910,396,483,1184,35384,4469
77640,"$75,000 under $100,000",460,344,421,868,28001,4005
77640,"$100,000 under $200,000",430,701,933,1569,42410,7252
77640,"$200,000 or more",60,230,184,305,20540,5291
,,,,,,,
77642,,15550,4346,4903,10206,359876,50281
77642,"$1 under $25,000",7210,206,253,333,13200,1133
77642,"$25,000 under $50,000",3900,569,646,1708,63445,5860
77642,"$50,000 under $75,000",2230,731,861,2012,79114,8589
77642,"$75,000 under $100,000",1090,745,844,1800,64060,8527
77642,"$100,000 under $200,000",970,1491,1649,3145,97801,16575
77642,"$200,000 or more",150,604,650,1208,42256,9597
,,,,,,,
77651,,6180,6092,6168,7959,335481,61301
77651,"$1 under $25,000",1830,154,87,124,4724,416
77651,"$25,000 under $50,000",1250,404,403,461,24512,2565
77651,"$50,000 under $75,000",900,635,612,843,35704,4398
77651,"$75,000 under $100,000",710,741,810,1023,44564,6037
77651,"$100,000 under $200,000",1250,2705,3152,3042,132851,22502
77651,"$200,000 or more",240,1453,1104,2466,93126,25383
,,,,,,,
77655,,160,0,0,0,6899,1095
77655,"$1 under $25,000",50,0,0,0,150,0
77655,"$25,000 under $50,000",40,0,0,0,837,100
77655,"$50,000 under $75,000",50,0,0,0,2191,295
77655,"$75,000 under $100,000",0,0,0,0,0,0
77655,"$100,000 under $200,000",20,0,0,0,3721,700
77655,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77656,,7110,2747,4031,7119,239503,37821
77656,"$1 under $25,000",2770,111,126,196,6126,569
77656,"$25,000 under $50,000",1650,287,404,709,27619,2747
77656,"$50,000 under $75,000",1040,432,645,1156,40434,4873
77656,"$75,000 under $100,000",670,418,705,1287,40557,5440
77656,"$100,000 under $200,000",870,1113,1751,2348,86559,14292
77656,"$200,000 or more",110,386,400,1423,38208,9900
,,,,,,,
77657,,9080,8454,13369,13213,481693,84451
77657,"$1 under $25,000",2830,212,280,142,7181,673
77657,"$25,000 under $50,000",1720,610,955,868,31629,3185
77657,"$50,000 under $75,000",1280,973,1576,1344,50411,6005
77657,"$75,000 under $100,000",1110,1172,2049,1699,67008,8715
77657,"$100,000 under $200,000",1770,3694,6246,5036,185658,31322
77657,"$200,000 or more",370,1793,2263,4124,139806,34551
,,,,,,,
77659,,2180,1891,2528,2977,127380,24256
77659,"$1 under $25,000",660,0,0,0,1400,133
77659,"$25,000 under $50,000",380,181,220,222,6856,700
77659,"$50,000 under $75,000",320,179,255,255,12599,1531
77659,"$75,000 under $100,000",260,218,375,351,15964,2079
77659,"$100,000 under $200,000",450,844,1288,1249,48065,8173
77659,"$200,000 or more",110,469,390,900,42496,11640
,,,,,,,
77660,,620,136,296,365,20796,2839
77660,"$1 under $25,000",230,0,0,0,480,48
77660,"$25,000 under $50,000",140,0,118,0,2357,240
77660,"$50,000 under $75,000",110,65,0,144,4096,468
77660,"$75,000 under $100,000",60,0,0,0,3685,489
77660,"$100,000 under $200,000",80,71,178,221,10178,1594
77660,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77662,,10680,3764,5661,7625,341280,50586
77662,"$1 under $25,000",4190,175,178,305,9337,863
77662,"$25,000 under $50,000",2530,385,731,745,45375,4596
77662,"$50,000 under $75,000",1500,531,815,978,58239,6879
77662,"$75,000 under $100,000",1090,561,926,1243,67340,8847
77662,"$100,000 under $200,000",1250,1638,2600,2909,125658,20889
77662,"$200,000 or more",120,474,411,1445,35331,8512
,,,,,,,
77664,,1150,336,507,670,36694,5162
77664,"$1 under $25,000",400,0,0,0,814,73
77664,"$25,000 under $50,000",290,55,0,65,5106,528
77664,"$50,000 under $75,000",190,82,183,154,7108,834
77664,"$75,000 under $100,000",130,71,126,147,7664,928
77664,"$100,000 under $200,000",140,128,198,304,16002,2799
77664,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77665,,2890,1175,2071,2769,111349,18602
77665,"$1 under $25,000",1070,45,0,65,2315,216
77665,"$25,000 under $50,000",680,107,297,231,11788,1141
77665,"$50,000 under $75,000",420,181,268,329,16459,1981
77665,"$75,000 under $100,000",250,175,314,357,15431,2082
77665,"$100,000 under $200,000",400,457,818,1134,42515,7241
77665,"$200,000 or more",70,210,374,653,22841,5941
,,,,,,,
77701,,5620,816,945,2668,89696,15375
77701,"$1 under $25,000",3330,28,0,131,6221,532
77701,"$25,000 under $50,000",1480,164,226,709,22790,2201
77701,"$50,000 under $75,000",490,130,187,366,17288,1995
77701,"$75,000 under $100,000",180,100,104,408,10570,1441
77701,"$100,000 under $200,000",110,148,428,380,10883,1890
77701,"$200,000 or more",30,246,0,674,21944,7316
,,,,,,,
77702,,1350,943,830,2003,51417,10726
77702,"$1 under $25,000",640,0,0,0,1483,138
77702,"$25,000 under $50,000",360,129,168,148,6286,629
77702,"$50,000 under $75,000",130,55,0,151,4982,620
77702,"$75,000 under $100,000",80,84,183,133,4652,668
77702,"$100,000 under $200,000",90,268,243,296,9340,1630
77702,"$200,000 or more",50,407,236,1275,24674,7041
,,,,,,,
77703,,5590,456,685,2367,64615,7752
77703,"$1 under $25,000",3580,51,91,171,6145,507
77703,"$25,000 under $50,000",1330,92,159,672,20684,1905
77703,"$50,000 under $75,000",410,118,156,605,15678,1943
77703,"$75,000 under $100,000",160,84,130,319,9941,1438
77703,"$100,000 under $200,000",110,111,149,600,12167,1959
77703,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77705,,11350,5081,7250,9337,310511,48752
77705,"$1 under $25,000",5590,160,219,338,10450,870
77705,"$25,000 under $50,000",2590,580,755,1560,45067,4495
77705,"$50,000 under $75,000",1190,551,819,1592,46939,5978
77705,"$75,000 under $100,000",730,705,1052,1357,45472,6421
77705,"$100,000 under $200,000",1090,2366,3504,3342,115073,19764
77705,"$200,000 or more",160,719,901,1148,47510,11224
,,,,,,,
77706,,13650,23489,19759,34188,1109037,242718
77706,"$1 under $25,000",4250,549,383,568,11653,1028
77706,"$25,000 under $50,000",2920,1257,1544,1566,59255,6283
77706,"$50,000 under $75,000",1780,1790,1865,2276,74215,9700
77706,"$75,000 under $100,000",1330,2166,2244,2841,83554,11899
77706,"$100,000 under $200,000",2240,6930,6639,8488,239962,41423
77706,"$200,000 or more",1130,10797,7084,18449,640398,172385
,,,,,,,
77707,,7830,7116,7690,11720,324090,57192
77707,"$1 under $25,000",3060,293,344,354,7000,622
77707,"$25,000 under $50,000",1910,797,1087,1325,34465,3496
77707,"$50,000 under $75,000",1050,943,1408,1698,40977,5038
77707,"$75,000 under $100,000",680,957,1070,1361,42236,5916
77707,"$100,000 under $200,000",900,2364,2581,3752,94375,16217
77707,"$200,000 or more",230,1762,1200,3230,105037,25903
,,,,,,,
77708,,5600,2765,3923,6475,134113,19385
77708,"$1 under $25,000",2720,148,306,239,5727,458
77708,"$25,000 under $50,000",1380,415,654,969,23629,2269
77708,"$50,000 under $75,000",650,551,854,1228,24995,3133
77708,"$75,000 under $100,000",370,453,665,932,22675,3143
77708,"$100,000 under $200,000",430,957,1321,2615,43516,7352
77708,"$200,000 or more",50,241,123,492,13571,3030
,,,,,,,
77713,,6110,6461,8323,9098,325851,61086
77713,"$1 under $25,000",1960,186,186,177,5357,456
77713,"$25,000 under $50,000",1360,522,679,589,26418,2772
77713,"$50,000 under $75,000",880,735,1002,1127,35578,4551
77713,"$75,000 under $100,000",660,771,1168,979,41216,5901
77713,"$100,000 under $200,000",990,2656,3559,3580,104522,18205
77713,"$200,000 or more",260,1591,1729,2646,112760,29201
,,,,,,,
77801,,5370,802,1014,1438,89306,12518
77801,"$1 under $25,000",3130,56,0,28,8755,699
77801,"$25,000 under $50,000",1420,137,285,237,24025,2412
77801,"$50,000 under $75,000",450,136,251,189,18333,2320
77801,"$75,000 under $100,000",180,95,132,182,11303,1606
77801,"$100,000 under $200,000",160,378,346,802,16871,2959
77801,"$200,000 or more",30,0,0,0,10019,2522
,,,,,,,
77802,,11290,10826,10129,19597,546598,99980
77802,"$1 under $25,000",3730,421,438,332,11495,986
77802,"$25,000 under $50,000",2920,1069,1347,1154,59229,6322
77802,"$50,000 under $75,000",1690,1284,1609,1749,69480,8870
77802,"$75,000 under $100,000",1130,1460,1750,2145,70736,9534
77802,"$100,000 under $200,000",1380,3345,3407,5772,144026,24042
77802,"$200,000 or more",440,3247,1578,8445,191632,50226
,,,,,,,
77803,,12100,1615,2581,2912,174959,22087
77803,"$1 under $25,000",6550,131,239,167,13605,1125
77803,"$25,000 under $50,000",3680,396,810,715,54995,4937
77803,"$50,000 under $75,000",1180,338,611,599,43761,4889
77803,"$75,000 under $100,000",410,179,315,411,24783,3271
77803,"$100,000 under $200,000",250,321,606,1020,24169,4057
77803,"$200,000 or more",30,250,0,0,13646,3808
,,,,,,,
77807,,4190,3506,3806,6389,167306,31144
77807,"$1 under $25,000",1650,102,0,0,3982,330
77807,"$25,000 under $50,000",1090,296,529,365,19393,1950
77807,"$50,000 under $75,000",590,448,645,500,23368,2912
77807,"$75,000 under $100,000",350,439,720,571,21864,2957
77807,"$100,000 under $200,000",390,849,989,1293,40718,6829
77807,"$200,000 or more",120,1372,923,3660,57981,16166
,,,,,,,
77808,,5590,6597,9543,8098,299548,57307
77808,"$1 under $25,000",1760,147,197,79,4435,400
77808,"$25,000 under $50,000",1170,478,821,372,21005,2147
77808,"$50,000 under $75,000",780,906,1508,731,30514,3614
77808,"$75,000 under $100,000",630,1057,1702,730,39045,5198
77808,"$100,000 under $200,000",960,2690,3960,3278,101974,17141
77808,"$200,000 or more",290,1319,1355,2908,102575,28807
,,,,,,,
77830,,1310,783,1329,923,65730,11647
77830,"$1 under $25,000",440,0,123,0,1127,97
77830,"$25,000 under $50,000",310,93,0,64,6011,640
77830,"$50,000 under $75,000",180,62,135,66,7514,949
77830,"$75,000 under $100,000",150,143,232,118,8796,1131
77830,"$100,000 under $200,000",180,290,586,286,18842,3144
77830,"$200,000 or more",50,195,253,389,23440,5686
,,,,,,,
77831,,1230,481,1108,734,46346,8593
77831,"$1 under $25,000",500,0,0,0,1061,102
77831,"$25,000 under $50,000",310,79,293,115,4997,509
77831,"$50,000 under $75,000",160,82,354,69,6174,770
77831,"$75,000 under $100,000",100,85,0,148,6145,771
77831,"$100,000 under $200,000",120,235,461,402,11704,1901
77831,"$200,000 or more",40,0,0,0,16265,4540
,,,,,,,
